Capsule_1.k141_35391_6/64-437,Capsule_1.k141_35391_6,439,641.3,4.2e-191,0.0,374,641.1,3.1e-194,4.9e-191,0.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_35391_7/11-266,Capsule_1.k141_35391_7,484,486.6,2.9e-144,2.6,256,444.4,1.1e-134,1.7e-131,3.2,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_11.k141_302606_35/64-437,Capsule_11.k141_302606_35,439,641.9,1.8e-191,0.0,374,641.7,1.2e-194,2e-191,0.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_11_dsrAB_bact.domtblout
Capsule_11.k141_302606_34/11-266,Capsule_11.k141_302606_34,484,489.1,3.3e-145,2.5,256,446.9,1.2e-135,2e-132,3.4,workflow/out/dsrAB_hmmer/domtbl/Capsule_11_dsrAB_bact.domtblout
Capsule_12.k141_56832_4/63-436,Capsule_12.k141_56832_4,438,645.3,1.8e-192,0.3,374,645.1,1.6e-195,2e-192,0.3,workflow/out/dsrAB_hmmer/domtbl/Capsule_12_dsrAB_bact.domtblout
Capsule_12.k141_258154_11/64-437,Capsule_12.k141_258154_11,439,641.9,1.8e-191,0.0,374,641.7,1.7e-194,2.1e-191,0.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_12_dsrAB_bact.domtblout
Capsule_12.k141_262984_31/51-395,Capsule_12.k141_262984_31,397,606.2,1.1e-180,2.0,345,606.1,1.1e-183,1.3e-180,2.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_12_dsrAB_bact.domtblout
Capsule_12.k141_258154_12/11-266,Capsule_12.k141_258154_12,484,489.3,3e-145,2.4,256,447.1,1.4e-135,1.8e-132,3.3,workflow/out/dsrAB_hmmer/domtbl/Capsule_12_dsrAB_bact.domtblout
Capsule_12.k141_56832_5/11-266,Capsule_12.k141_56832_5,382,478.9,4e-142,0.8,256,444.3,1e-134,1.2e-131,1.3,workflow/out/dsrAB_hmmer/domtbl/Capsule_12_dsrAB_bact.domtblout
Capsule_12.k141_262984_32/3-237,Capsule_12.k141_262984_32,352,437.8,1.1e-129,0.5,235,397.6,1.4e-120,1.7e-117,1.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_12_dsrAB_bact.domtblout
Capsule_13.k141_103622_28/51-395,Capsule_13.k141_103622_28,397,606.5,6.5e-181,2.0,345,606.3,4.5e-184,7.3e-181,2.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_13_dsrAB_bact.domtblout
Capsule_13.k141_103622_27/3-237,Capsule_13.k141_103622_27,352,437.8,7.8e-130,0.5,235,397.6,7e-121,1.1e-117,1.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_13_dsrAB_bact.domtblout
Capsule_14.k141_162775_7/64-437,Capsule_14.k141_162775_7,439,641.3,2e-191,0.0,374,641.1,1.7e-194,2.3e-191,0.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_14_dsrAB_bact.domtblout
Capsule_14.k141_162775_6/11-266,Capsule_14.k141_162775_6,484,487.2,9e-145,2.8,256,445.0,3.9e-135,5.4e-132,3.4,workflow/out/dsrAB_hmmer/domtbl/Capsule_14_dsrAB_bact.domtblout
Capsule_14.k141_54440_2/11-266,Capsule_14.k141_54440_2,382,481.1,6.1e-143,0.7,256,446.5,1.4e-135,1.9e-132,1.2,workflow/out/dsrAB_hmmer/domtbl/Capsule_14_dsrAB_bact.domtblout
Capsule_14.k141_153065_2/11-266,Capsule_14.k141_153065_2,382,480.7,8.3e-143,0.7,256,446.0,2e-135,2.7e-132,1.1,workflow/out/dsrAB_hmmer/domtbl/Capsule_14_dsrAB_bact.domtblout
